Student_ID,Faculty_ID,Term_ID,Status,StartDate,EndDate
260710723,XX,2,Refused,,
260710723,XX,3,Refused,,
260710817,AG,2,Accepted,2017-01-01,2017-04-29
260710817,AG,3,Accepted,2017-04-30,2017-09-02
260711161,GR,1,Accepted,2016-08-15,2016-12-31
260711161,GR,2,Accepted,2017-01-01,2017-04-29
260711161,GR,3,Accepted,2017-04-30,2017-09-02
260711275,AR,1,Accepted,2016-08-28,2016-12-31
260711275,AR,2,Accepted,2017-01-01,2017-04-29
260711275,AR,3,Accepted,2017-04-30,2017-09-02
260711327,AR,1,Accepted,2016-10-02,2016-12-31
260711327,AR,2,Accepted,2017-01-01,2017-04-29
260711327,AR,3,Accepted,2017-04-30,2017-09-02
260711506,SC,1,Accepted,2016-08-28,2016-12-31
260711506,SC,2,Accepted,2017-01-01,2017-04-29
260711506,SC,3,Accepted,2017-04-30,2017-09-02
260711642,XX,1,Refused,,
260711642,XX,2,Refused,,
260711642,XX,3,Refused,,
260711792,GR,1,Accepted,2016-08-28,2016-12-31
260711792,GR,2,Accepted,2017-01-01,2017-04-29
260711792,GR,3,Accepted,2017-04-30,2017-09-02
260711877,GR,1,Accepted,2016-08-28,2016-12-31
260711877,GR,2,Accepted,2017-01-01,2017-04-29
260711877,GR,3,Accepted,2017-04-30,2017-09-02
260711901,GR,1,Accepted,2016-08-28,2016-12-31
260711901,GR,2,Accepted,2017-01-01,2017-04-29
260711996,AR,1,Accepted,2016-08-15,2016-12-31
260711996,AR,2,Accepted,2017-01-01,2017-04-29
260711996,AR,3,Accepted,2017-04-30,2017-09-02
260712062,SC,1,Accepted,2016-08-28,2016-12-31
260712062,SC,2,Accepted,2017-01-01,2017-04-29
260712062,SC,3,Accepted,2017-04-30,2017-09-02
260712081,XX,1,Refused,,
260712081,XX,2,Refused,,
260712081,XX,3,Refused,,
260712086,MU,1,Accepted,2016-11-06,2016-12-31
260712086,MU,2,Accepted,2017-01-01,2017-04-29
260712086,MU,3,Accepted,2017-04-30,2017-09-02
260712240,LW,1,Accepted,2016-08-28,2016-12-31
260712240,LW,2,Accepted,2017-01-01,2017-04-29
260712240,LW,3,Accepted,2017-04-30,2017-09-02
260712268,SC,1,Accepted,2016-11-06,2016-12-31
260712268,SC,2,Accepted,2017-01-01,2017-04-29
260712268,SC,3,Accepted,2017-04-30,2017-09-02
260712431,LW,1,Accepted,2016-08-15,2016-12-31
260712431,LW,2,Accepted,2017-01-01,2017-04-29
260712431,LW,3,Accepted,2017-04-30,2017-09-02
260712571,AG,2,Accepted,2017-01-01,2017-04-29
260712571,AG,3,Accepted,2017-04-30,2017-09-02
260712708,AR,1,Accepted,2016-08-28,2016-12-31
260712708,AR,2,Accepted,2017-01-01,2017-04-29
260712708,AR,3,Accepted,2017-04-30,2017-09-02
260712871,AR,1,Accepted,2016-08-28,2016-12-31
260712871,AR,2,Accepted,2017-01-01,2017-04-29
260712871,AR,3,Accepted,2017-04-30,2017-09-02
260712985,GR,1,Accepted,2016-08-15,2016-12-31
260712985,GR,2,Accepted,2017-01-01,2017-04-29
260712985,GR,3,Accepted,2017-04-30,2017-09-02
260713043,XX,1,Refused,,
260713043,XX,2,Refused,,
260713043,XX,3,Refused,,
260713047,AG,1,Accepted,2016-08-28,2016-12-31
260713150,XX,1,Refused,,
260713150,XX,2,Refused,,
260713150,XX,3,Refused,,
260713181,NU,1,Accepted,2016-10-02,2016-12-31
260713181,NU,2,Accepted,2017-01-01,2017-04-29
260713181,NU,3,Accepted,2017-04-30,2017-09-02
260713395,XX,1,Refused,,
260713395,XX,2,Refused,,
260713395,XX,3,Refused,,
260713687,SC,1,Accepted,2016-10-02,2016-12-31
260713687,SC,2,Accepted,2017-01-01,2017-04-29
260713687,SC,3,Accepted,2017-04-30,2017-09-02
260713873,AR,1,Accepted,2016-10-02,2016-12-31
260713873,AR,2,Accepted,2017-01-01,2017-04-29
260713873,AR,3,Accepted,2017-04-30,2017-09-02
260714001,XX,1,Refused,,
260714001,XX,2,Refused,,
260714001,XX,3,Refused,,
260714104,MG,1,Accepted,2016-08-28,2016-12-31
260714104,MG,2,Accepted,2017-01-01,2017-04-29
260714104,MG,3,Accepted,2017-04-30,2017-09-02
260714118,AR,1,Accepted,2016-08-28,2016-12-31
260714118,AR,2,Accepted,2017-01-01,2017-04-29
260714118,AR,3,Accepted,2017-04-30,2017-09-02
260714471,ED,1,Accepted,2016-08-28,2016-12-31
260714471,ED,2,Accepted,2017-01-01,2017-04-29
260714471,ED,3,Accepted,2017-04-30,2017-09-02
260714652,AR,1,Accepted,2016-08-28,2016-12-31
260714652,AR,2,Accepted,2017-01-01,2017-04-29
260714652,AR,3,Accepted,2017-04-30,2017-09-02
260714786,XX,1,Refused,,
260714786,XX,2,Refused,,
260714786,XX,3,Refused,,
260714896,MG,1,Accepted,2016-08-28,2016-12-31
260714896,MG,2,Accepted,2017-01-01,2017-04-29
260714896,MG,3,Accepted,2017-04-30,2017-09-02
260714929,GR,1,Accepted,2016-08-28,2016-12-31
260714929,GR,2,Accepted,2017-01-01,2017-04-29
260714929,GR,3,Accepted,2017-04-30,2017-09-02
260714956,XX,1,Refused,,
260714956,XX,2,Refused,,
260714956,XX,3,Refused,,
260714979,GR,1,Accepted,2016-08-28,2016-12-31
260714979,GR,2,Accepted,2017-01-01,2017-04-29
260714979,GR,3,Accepted,2017-04-30,2017-09-02
260714992,GR,1,Accepted,2016-08-28,2016-12-31
260714992,GR,2,Accepted,2017-01-01,2017-04-29
260714992,GR,3,Accepted,2017-04-30,2017-09-02
260715023,SC,2,Accepted,2017-01-01,2017-04-29
260715023,SC,3,Accepted,2017-04-30,2017-09-02
260715033,SC,1,Accepted,2016-08-28,2016-12-31
260715033,SC,2,Accepted,2017-01-01,2017-04-29
260715033,SC,3,Accepted,2017-04-30,2017-09-02
260715036,XX,1,Refused,,
260715036,XX,2,Refused,,
260715036,XX,3,Refused,,
260715048,ED,1,Accepted,2016-10-02,2016-12-31
260715048,ED,2,Accepted,2017-01-01,2017-04-29
260715048,ED,3,Accepted,2017-04-30,2017-09-02
260715213,GR,1,Accepted,2016-11-06,2016-12-31
260715213,GR,2,Accepted,2017-01-01,2017-04-29
260715213,GR,3,Accepted,2017-04-30,2017-09-02
260715363,SC,1,Accepted,2016-08-28,2016-12-31
260715467,AR,1,Accepted,2016-08-28,2016-12-31
260715467,AR,2,Accepted,2017-01-01,2017-04-29
260715467,AR,3,Accepted,2017-04-30,2017-09-02
260715499,AR,2,Accepted,2017-01-01,2017-04-29
260715499,AR,3,Accepted,2017-04-30,2017-09-02
260715508,AR,1,Accepted,2016-08-28,2016-12-31
260715508,AR,2,Accepted,2017-01-01,2017-04-29
260715508,AR,3,Accepted,2017-04-30,2017-09-02
260715521,SC,1,Accepted,2016-08-28,2016-12-31
260715521,SC,2,Accepted,2017-01-01,2017-04-29
260715521,SC,3,Accepted,2017-04-30,2017-09-02
260715531,AR,1,Accepted,2016-10-02,2016-12-31
260715531,AR,2,Accepted,2017-01-01,2017-04-29
260715531,AR,3,Accepted,2017-04-30,2017-09-02
260715532,AS,1,Accepted,2016-10-02,2016-12-31
260715532,AS,2,Accepted,2017-01-01,2017-04-29
260715532,AS,3,Accepted,2017-04-30,2017-09-02
260715659,GR,1,Accepted,2016-08-15,2016-12-31
260715659,GR,2,Accepted,2017-01-01,2017-04-29
260715659,GR,3,Accepted,2017-04-30,2017-09-02
260715707,EN,1,Accepted,2016-08-28,2016-12-31
260715744,NU,1,Accepted,2016-08-28,2016-12-31
260715744,NU,2,Accepted,2017-01-01,2017-04-29
260715744,NU,3,Accepted,2017-04-30,2017-09-02
260715781,AR,1,Accepted,2016-08-28,2016-12-31
260715781,AR,2,Accepted,2017-01-01,2017-04-29
260715781,AR,3,Accepted,2017-04-30,2017-09-02
260715908,AR,1,Accepted,2016-08-28,2016-12-31
260715908,AR,2,Accepted,2017-01-01,2017-04-29
260715908,AR,3,Accepted,2017-04-30,2017-09-02
260715917,ED,1,Accepted,2016-08-28,2016-12-31
260715951,MG,1,Accepted,2016-08-28,2016-12-31
260715961,SC,1,Accepted,2016-08-28,2016-12-31
260715961,SC,2,Accepted,2017-01-01,2017-04-29
260715961,SC,3,Accepted,2017-04-30,2017-09-02
260716009,GR,1,Accepted,2016-08-28,2016-12-31
260716009,GR,2,Accepted,2017-01-01,2017-04-29
260716009,GR,3,Accepted,2017-04-30,2017-09-02
260716067,AG,1,Accepted,2016-08-28,2016-12-31
260716067,AG,2,Accepted,2017-01-01,2017-04-29
260716067,AG,3,Accepted,2017-04-30,2017-09-02
260716167,MG,1,Accepted,2016-08-15,2016-12-31
260716167,MG,2,Accepted,2017-01-01,2017-04-29
260716167,MG,3,Accepted,2017-04-30,2017-09-02
260716204,XX,1,Refused,,
260716204,XX,2,Refused,,
260716204,XX,3,Refused,,
260716208,GR,1,Accepted,2016-08-28,2016-12-31
260716208,GR,2,Accepted,2017-01-01,2017-04-29
260716208,GR,3,Accepted,2017-04-30,2017-09-02
260716488,GR,1,Accepted,2016-08-28,2016-12-31
260716488,GR,2,Accepted,2017-01-01,2017-04-29
260716488,GR,3,Accepted,2017-04-30,2017-09-02
260716513,GR,1,Accepted,2016-08-28,2016-12-31
260716540,AR,2,Accepted,2017-01-01,2017-04-29
260716540,AR,3,Accepted,2017-04-30,2017-09-02
260716737,GR,1,Accepted,2016-08-28,2016-12-31
260716796,GR,1,Accepted,2016-08-15,2016-12-31
260716796,GR,2,Accepted,2017-01-01,2017-04-29
260716796,GR,3,Accepted,2017-04-30,2017-09-02
260716812,XX,1,Refused,,
260716812,XX,2,Refused,,
260716812,XX,3,Refused,,
260716824,EN,1,Accepted,2016-08-28,2016-12-31
260716824,EN,2,Accepted,2017-01-01,2017-04-29
260716824,EN,3,Accepted,2017-04-30,2017-09-02
260716865,EN,1,Accepted,2016-08-28,2016-12-31
260716865,EN,2,Accepted,2017-01-01,2017-04-29
260716865,EN,3,Accepted,2017-04-30,2017-09-02
260716883,EN,1,Accepted,2016-08-28,2016-12-31
260716883,EN,2,Accepted,2017-01-01,2017-04-29
260716883,EN,3,Accepted,2017-04-30,2017-09-02
260716897,MG,1,Accepted,2016-08-28,2016-12-31
260716897,MG,2,Accepted,2017-01-01,2017-04-29
260716897,MG,3,Accepted,2017-04-30,2017-09-02
260716974,SC,2,Accepted,2017-01-01,2017-04-29
260716974,SC,3,Accepted,2017-04-30,2017-09-02
260716999,GR,1,Accepted,2016-08-28,2016-12-31
260716999,GR,2,Accepted,2017-01-01,2017-04-29
260716999,GR,3,Accepted,2017-04-30,2017-09-02
260717000,GR,1,Accepted,2016-08-28,2016-12-31
260717000,GR,2,Accepted,2017-01-01,2017-04-29
260717000,XX,3,Accepted,2017-04-30,2017-09-02
260717102,GR,1,Accepted,2016-08-15,2016-12-31
260717102,GR,2,Accepted,2017-01-01,2017-04-29
260717102,GR,3,Accepted,2017-04-30,2017-09-02
260717119,XX,1,Refused,,
260717119,XX,2,Refused,,
260717119,XX,3,Refused,,
260717248,MG,1,Accepted,2016-08-28,2016-12-31
260717248,MG,2,Accepted,2017-01-01,2017-04-29
260717248,MG,3,Accepted,2017-04-30,2017-09-02
260717369,GR,1,Accepted,2016-08-28,2016-12-31
260717369,GR,2,Accepted,2017-01-01,2017-04-29
260717369,GR,3,Accepted,2017-04-30,2017-09-02
260717403,XX,1,Refused,,
260717403,XX,2,Refused,,
260717403,XX,3,Refused,,
260717461,ED,1,Accepted,2016-08-28,2016-12-31
260717461,ED,2,Accepted,2017-01-01,2017-04-29
260717461,ED,3,Accepted,2017-04-30,2017-09-02
260717463,SC,1,Accepted,2016-10-02,2016-12-31
260717463,SC,2,Accepted,2017-01-01,2017-04-29
260717463,SC,3,Accepted,2017-04-30,2017-09-02
260717497,XX,1,Refused,,
260717497,XX,2,Refused,,
260717497,XX,3,Refused,,
260717561,AR,1,Accepted,2016-08-28,2016-12-31
260717561,AR,2,Accepted,2017-01-01,2017-04-29
260717561,AR,3,Accepted,2017-04-30,2017-09-02
260717677,XX,1,Refused,,
260717677,XX,2,Refused,,
260717677,XX,3,Refused,,
260717686,GR,1,Accepted,2016-08-28,2016-12-31
260717686,XX,2,Accepted,2017-01-01,2017-04-29
260717686,XX,3,Accepted,2017-04-30,2017-09-02
260717906,GR,1,Accepted,2016-08-15,2016-12-31
260717906,GR,2,Accepted,2017-01-01,2017-04-29
260717906,GR,3,Accepted,2017-04-30,2017-09-02
260717911,GR,1,Accepted,2016-08-28,2016-12-31
260717911,GR,2,Accepted,2017-01-01,2017-04-29
260717911,GR,3,Accepted,2017-04-30,2017-09-02
260717943,XX,1,Refused,,
260717943,XX,2,Refused,,
260717943,XX,3,Refused,,
260718023,EN,1,Accepted,2016-08-28,2016-12-31
260718023,EN,2,Accepted,0201-01-01,2017-04-29
260718023,EN,3,Accepted,2017-04-30,2017-08-27
260718130,XX,1,Refused,,
260718130,XX,2,Refused,,
260718130,XX,3,Refused,,
260718209,GR,1,Accepted,2016-11-06,2016-12-31
260718209,GR,2,Accepted,2017-01-01,2017-04-29
260718219,GR,1,Accepted,2016-08-15,2016-12-31
260718219,GR,2,Accepted,2017-01-01,2017-04-29
260718219,GR,3,Accepted,2017-04-30,2017-09-02
260718302,XX,1,Refused,,
260718302,XX,2,Refused,,
260718302,XX,3,Refused,,
260718304,EN,1,Accepted,2016-08-28,2016-12-31
260718304,EN,2,Accepted,2017-01-01,2017-04-29
260718304,EN,3,Accepted,2017-04-30,2017-09-02
260718314,SC,2,Accepted,2017-01-01,2017-04-29
260718314,SC,3,Accepted,2017-04-30,2017-09-02
260718346,SC,1,Accepted,2016-08-28,2016-12-31
260718346,SC,2,Accepted,2017-01-01,2017-04-29
260718346,SC,3,Accepted,2017-04-30,2017-09-02
260718353,SC,1,Accepted,2016-08-28,2016-12-31
260718353,SC,2,Accepted,2017-01-01,2017-04-29
260718353,SC,3,Accepted,2017-04-30,2017-09-02
260718470,MU,1,Accepted,2016-08-28,2016-12-31
260718554,GR,1,Accepted,2016-08-15,2016-12-31
260718674,GR,1,Accepted,2016-08-28,2016-12-31
260718674,GR,2,Accepted,2017-01-01,2017-04-29
260718674,GR,3,Accepted,2017-04-30,2017-09-02
260718700,GR,1,Accepted,2016-08-28,2016-12-31
260718700,GR,2,Accepted,2017-01-01,2017-04-29
260718700,GR,3,Accepted,2017-04-30,2017-09-02
260718763,AR,1,Accepted,2016-08-28,2016-12-31
260718856,EN,1,Accepted,2016-10-02,2016-12-31
260718856,EN,2,Accepted,2017-01-01,2017-04-29
260718856,EN,3,Accepted,2017-04-30,2017-09-02
260718868,AR,1,Accepted,2016-08-28,2016-12-31
260718868,AR,2,Accepted,2017-01-01,2017-04-29
260718868,AR,3,Accepted,2017-04-30,2017-09-02
260718893,XX,1,Refused,,
260718893,XX,2,Refused,,
260718893,XX,3,Refused,,
260718994,GR,1,Accepted,2016-08-28,2016-12-31
260718994,GR,2,Accepted,2017-01-01,2017-04-29
260718994,GR,3,Accepted,2017-04-30,2017-09-02
260719112,XX,1,Refused,,
260719112,XX,2,Refused,,
260719112,XX,3,Refused,,
260719312,SC,1,Accepted,2016-08-28,2016-12-31
260719312,SC,2,Accepted,2017-01-01,2017-04-29
260719312,SC,3,Accepted,2017-04-30,2017-09-02
260719349,AR,2,Accepted,2017-01-01,2017-04-29
260719349,AR,3,Accepted,2017-04-30,2017-09-02
260719412,GR,2,Accepted,2017-01-01,2017-04-29
260719412,GR,3,Accepted,2017-04-30,2017-09-02
260719416,GR,1,Accepted,2016-08-28,2016-12-31
260719416,GR,2,Accepted,2017-01-01,2017-04-29
260719416,GR,3,Accepted,2017-04-30,2017-09-02
260719495,GR,1,Accepted,2016-08-28,2016-12-31
260719495,GR,2,Accepted,2017-01-01,2017-04-29
260719495,GR,3,Accepted,2017-04-30,2017-09-02
260719763,GR,1,Accepted,2016-08-28,2016-12-31
260719763,GR,2,Accepted,2017-01-01,2017-04-29
260719763,GR,3,Accepted,2017-04-30,2017-09-02
260719764,GR,1,Accepted,2016-08-28,2016-12-31
260719764,GR,2,Accepted,2017-01-01,2017-04-29
260719764,GR,3,Accepted,2017-04-30,2017-09-02
260719776,GR,1,Accepted,2016-08-28,2016-12-31
260719776,GR,2,Accepted,2017-01-01,2017-04-29
260719776,GR,3,Accepted,2017-04-30,2017-09-02
260719813,GR,1,Accepted,2016-08-28,2016-12-31
260719813,GR,2,Accepted,2017-01-01,2017-04-29
260719813,GR,3,Accepted,2017-04-30,2017-09-02
260719829,GR,2,Accepted,2017-01-01,2017-04-29
260719829,GR,3,Accepted,2017-04-30,2017-09-02
260719953,AS,1,Accepted,2016-10-02,2016-12-31
260719953,AS,2,Accepted,2017-01-01,2017-04-29
260719953,AS,3,Accepted,2017-04-30,2017-09-02
260720003,XX,1,Refused,,
260720003,XX,2,Refused,,
260720003,XX,3,Refused,,
260720022,AR,1,Accepted,2016-08-15,2016-12-31
260720022,AR,2,Accepted,2017-01-01,2017-04-29
260720022,AR,3,Accepted,2017-04-30,2017-09-02
260720062,SC,1,Accepted,2016-08-28,2016-12-31
260720062,SC,2,Accepted,2017-01-01,2017-04-29
260720062,SC,3,Accepted,2017-04-30,2017-09-02
260720092,GR,1,Accepted,2016-08-28,2016-12-31
260720106,GR,1,Accepted,2016-08-28,2016-12-31
260720106,GR,2,Accepted,2017-01-01,2017-04-29
260720106,GR,3,Accepted,2017-04-30,2017-09-02
260720200,GR,1,Accepted,2016-08-28,2016-12-31
260720200,GR,2,Accepted,2017-01-01,2017-04-29
260720200,GR,3,Accepted,2017-04-30,2017-09-02
260720217,AG,1,Accepted,2016-08-28,2016-12-31
260720217,AG,2,Accepted,2017-01-01,2017-04-29
260720217,AG,3,Accepted,2017-04-30,2017-09-02
260720301,MG,1,Accepted,2016-08-28,2016-12-31
260720301,MG,2,Accepted,2017-01-01,2017-04-29
260720301,MG,3,Accepted,2017-04-30,2017-09-02
260720545,SC,1,Accepted,2016-08-28,2016-12-31
260720545,SC,2,Accepted,2017-01-01,2017-04-29
260720545,SC,3,Accepted,2017-04-30,2017-09-02
260720548,AR,2,Accepted,2017-01-01,2017-04-29
260720548,AR,3,Accepted,2017-04-30,2017-09-02
260720582,MU,1,Accepted,2016-08-28,2016-12-31
260720582,MU,2,Accepted,2017-01-01,2017-04-29
260720582,MU,3,Accepted,2017-04-30,2017-09-02
260720608,GR,1,Accepted,2016-08-28,2016-12-31
260720608,GR,2,Accepted,2017-01-01,2017-04-29
260720608,GR,3,Accepted,2017-04-30,2017-09-02
260720706,SC,1,Accepted,2016-08-28,2016-12-31
260720706,SC,2,Accepted,2017-01-01,2017-04-29
260720706,SC,3,Accepted,2017-04-30,2017-09-02
260720791,SC,1,Accepted,2016-08-28,2016-12-31
260720791,SC,2,Accepted,2017-01-01,2017-04-29
260720791,SC,3,Accepted,2017-04-30,2017-09-02
260720827,AR,1,Accepted,2016-08-28,2016-12-31
260720827,AR,2,Accepted,2017-01-01,2017-04-29
260720827,AR,3,Accepted,2017-04-30,2017-09-02
260720888,GR,1,Accepted,2016-08-28,2016-12-31
260720888,GR,2,Accepted,2017-01-01,2017-04-29
260720888,GR,3,Accepted,2017-04-30,2017-09-02
260721022,NU,1,Accepted,2016-08-15,2016-12-31
260721022,NU,2,Accepted,2017-01-01,2017-04-29
260721022,NU,3,Accepted,2017-04-30,2017-09-02
260721136,AR,1,Accepted,2016-08-15,2016-12-31
260721136,AR,2,Accepted,2017-01-01,2017-04-29
260721136,AR,3,Accepted,2017-04-30,2017-09-02
260721158,XX,1,Refused,,
260721158,XX,2,Refused,,
260721158,XX,3,Refused,,
260721233,XX,1,Refused,,
260721233,XX,2,Refused,,
260721233,XX,3,Refused,,
260721302,GR,1,Accepted,2016-08-28,2016-12-31
260721302,GR,2,Accepted,2017-01-01,2017-04-29
260721394,XX,1,Refused,,
260721394,XX,2,Refused,,
260721394,XX,3,Refused,,
260721460,AS,1,Accepted,2016-08-28,2016-12-31
260721460,AS,2,Accepted,2017-01-01,2017-04-29
260721460,AS,3,Accepted,2017-04-30,2017-09-02
260721511,MG,2,Accepted,2017-01-01,2017-04-29
260721511,MG,3,Accepted,2017-04-30,2017-09-02
260721583,GR,1,Accepted,2016-08-28,2016-12-31
260721583,GR,2,Accepted,2017-01-01,2017-04-29
260721583,GR,3,Accepted,2017-04-30,2017-09-02
260721609,GR,2,Accepted,2017-01-01,2017-04-29
260721609,GR,3,Accepted,2017-04-30,2017-09-02
260721676,GR,1,Accepted,2016-11-06,2016-12-31
260721676,GR,2,Accepted,2017-01-01,2017-04-29
260721676,GR,3,Accepted,2017-04-30,2017-09-02
260721717,AR,1,Accepted,2016-10-02,2016-12-31
260721717,AR,2,Accepted,2017-01-01,2017-04-29
260721717,AR,3,Accepted,2017-04-30,2017-09-02
260721777,AG,2,Accepted,2017-01-01,2017-04-29
260721777,AG,3,Accepted,2017-04-30,2017-09-02
260721799,SC,1,Accepted,2016-08-28,2016-12-31
260721799,SC,2,Accepted,2017-01-01,2017-04-29
260721799,SC,3,Accepted,2017-04-30,2017-09-02
260721904,GR,1,Accepted,2016-08-28,2016-12-31
260722102,AS,1,Accepted,2016-08-28,2016-12-31
260722102,AS,2,Accepted,2017-01-01,2017-04-29
260722102,AS,3,Accepted,2017-04-30,2017-09-02
260722338,GR,1,Accepted,2016-08-28,2016-12-31
260722338,GR,2,Accepted,2017-01-01,2017-04-29
260722338,GR,3,Accepted,2017-04-30,2017-09-02
260722407,SC,1,Accepted,2016-08-28,2016-12-31
260722407,SC,2,Accepted,2017-01-01,2017-04-29
260722407,SC,3,Accepted,2017-04-30,2017-09-02
260722452,SC,1,Accepted,2016-08-28,2016-12-31
260722452,SC,2,Accepted,2017-01-01,2017-04-29
260722452,SC,3,Accepted,2017-04-30,2017-09-02
260722458,AR,1,Accepted,2016-08-28,2016-12-31
260722751,SC,1,Accepted,2016-08-28,2016-12-31
260722751,SC,2,Accepted,2017-01-01,2017-04-29
260722751,XX,3,Accepted,2017-04-30,2017-09-02
260722841,AR,1,Accepted,2016-08-28,2016-12-31
260722841,AR,2,Accepted,2017-01-01,2017-04-29
260722841,AR,3,Accepted,2017-04-30,2017-09-02
260722856,NU,2,Accepted,2017-01-01,2017-04-29
260722856,NU,3,Accepted,2017-04-30,2017-09-02
260722961,AR,1,Accepted,2016-08-28,2016-12-31
260722961,AR,2,Accepted,2017-01-01,2017-04-29
260722961,AR,3,Accepted,2017-04-30,2017-09-02
260722984,AG,1,Accepted,2016-08-28,2016-12-31
260722984,AG,2,Accepted,2017-01-01,2017-04-29
260722984,XX,3,Accepted,2017-04-30,2017-09-02
260723013,SC,1,Accepted,2016-08-28,2016-12-31
260723013,SC,2,Accepted,2017-01-01,2017-04-29
260723013,SC,3,Accepted,2017-04-30,2017-09-02
260723106,AR,1,Accepted,2016-08-28,2016-12-31
260723141,SC,1,Accepted,2016-08-28,2016-12-31
260723141,SC,2,Accepted,2017-01-01,2017-04-29
260723141,SC,3,Accepted,2017-04-30,2017-09-02
260723366,GR,1,Accepted,2016-08-28,2016-12-31
260723366,GR,2,Accepted,2017-01-01,2017-04-29
260723366,GR,3,Accepted,2017-04-30,2017-09-02
260723601,AR,1,Accepted,2016-08-15,2016-12-31
260723673,SC,1,Accepted,2016-10-02,2016-12-31
260723673,SC,2,Accepted,2017-01-01,2017-04-29
260723673,SC,3,Accepted,2017-04-30,2017-09-02
260723909,GR,2,Accepted,2017-01-01,2017-04-29
260723909,GR,3,Accepted,2017-04-30,2017-09-02
260723954,MG,1,Accepted,2016-11-06,2016-12-31
260723954,MG,2,Accepted,2017-01-01,2017-04-29
260723954,MG,3,Accepted,2017-04-30,2017-09-02
260723975,AR,1,Accepted,2016-08-28,2016-12-31
260723975,AR,2,Accepted,2017-01-01,2017-04-29
260723975,AR,3,Accepted,2017-04-30,2017-09-02
260724176,GR,1,Accepted,2016-08-28,2016-12-31
260724176,GR,2,Accepted,2017-01-01,2017-04-29
260724176,GR,3,Accepted,2017-04-30,2017-09-02
260724377,XX,1,Refused,,
260724377,XX,2,Refused,,
260724377,XX,3,Refused,,
260724461,MU,2,Accepted,2017-01-01,2017-04-29
260724461,MU,3,Accepted,2017-04-30,2017-09-02
260724575,GR,1,Accepted,2016-10-02,2016-12-31
260724575,GR,2,Accepted,2017-01-01,2017-04-29
260724575,GR,3,Accepted,2017-04-30,2017-09-02
260724582,GR,1,Accepted,2016-10-02,2016-12-31
260724582,GR,2,Accepted,2017-01-01,2017-04-29
260724582,GR,3,Accepted,2017-04-30,2017-09-02
260724599,EN,1,Accepted,2016-08-28,2016-12-31
260724599,EN,2,Accepted,2017-01-01,2017-04-29
260724599,EN,3,Accepted,2017-04-30,2017-09-02
260725131,AR,1,Accepted,2016-08-28,2016-12-31
260725131,AR,2,Accepted,2017-01-01,2017-04-29
260725172,XX,1,Refused,,
260725172,XX,2,Refused,,
260725172,XX,3,Refused,,
260725289,GR,1,Accepted,2016-08-28,2016-12-31
260725289,GR,2,Accepted,2017-01-01,2017-04-29
260725289,GR,3,Accepted,2017-04-30,2017-09-02
260725317,XX,1,Refused,,
260725317,XX,2,Refused,,
260725317,XX,3,Refused,,
260725367,SC,1,Accepted,2016-08-28,2016-12-31
260725367,SC,2,Accepted,2017-01-01,2017-04-29
260725367,SC,3,Accepted,2017-04-30,2017-09-02
260725407,AR,1,Accepted,2016-08-15,2016-12-31
260725462,AR,1,Accepted,2016-08-15,2016-12-31
260725462,AR,2,Accepted,2017-01-01,2017-04-29
260725462,AR,3,Accepted,2017-04-30,2017-09-02
260725466,EN,1,Accepted,2016-08-28,2016-12-31
260725466,EN,2,Accepted,2017-01-01,2017-04-29
260725466,EN,3,Accepted,2017-04-30,2017-09-02
260725535,SC,1,Accepted,2016-08-15,2016-12-31
260725535,SC,2,Accepted,2017-01-01,2017-04-29
260725535,SC,3,Accepted,2017-04-30,2017-09-02
260725603,GR,1,Accepted,2016-11-06,2016-12-31
260725603,GR,2,Accepted,2017-01-01,2017-04-29
260725603,GR,3,Accepted,2017-04-30,2017-09-02
260725811,SC,1,Accepted,2016-08-28,2016-12-31
260725811,SC,2,Accepted,2017-01-01,2017-04-29
260725811,SC,3,Accepted,2017-04-30,2017-09-02
260725817,SC,1,Accepted,2016-08-28,2016-12-31
260725817,SC,2,Accepted,2017-01-01,2017-04-29
260725817,SC,3,Accepted,2017-04-30,2017-09-02
260726100,AR,1,Accepted,2016-08-28,2016-12-31
260726100,AR,2,Accepted,2017-01-01,2017-04-29
260726100,AR,3,Accepted,2017-04-30,2017-09-02
260726204,SC,1,Accepted,2016-08-15,2016-12-31
260726204,SC,2,Accepted,2017-01-01,2017-04-29
260726204,SC,3,Accepted,2017-04-30,2017-09-02
260726355,AR,1,Accepted,2016-08-28,2016-12-31
260726355,AR,2,Accepted,2017-01-01,2017-04-29
260726355,AR,3,Accepted,2017-04-30,2017-09-02
260726463,SC,1,Accepted,2016-08-28,2016-12-31
260726463,SC,2,Accepted,2017-01-01,2017-04-29
260726463,SC,3,Accepted,2017-04-30,2017-09-02
260726480,EN,1,Accepted,2016-08-28,2016-12-31
260726480,EN,2,Accepted,2017-01-01,2017-04-29
260726480,EN,3,Accepted,2017-04-30,2017-09-02
260726526,AR,1,Accepted,2016-08-28,2016-12-31
260726526,AR,2,Accepted,2017-01-01,2017-04-29
260726526,AR,3,Accepted,2017-04-30,2017-09-02
260726582,SC,1,Accepted,2016-08-15,2016-12-31
260726646,GR,1,Accepted,2016-08-15,2016-12-31
260726646,GR,2,Accepted,2017-01-01,2017-04-29
260726646,GR,3,Accepted,2017-04-30,2017-09-02
260726675,GR,1,Accepted,2016-08-28,2016-12-31
260726675,GR,2,Accepted,2017-01-01,2017-04-29
